Organization Type**Supports the college access and success sector,Organization Type**Direct service,Survey number,Organization number,Response ID,Phone,Email,Organization name,Program Name,Program description,Address - Line 1,Address - Line 2,Address - City,Address - State,Address - Postal code,Boroughs Served**Brooklyn,Boroughs Served**Bronx,Boroughs Served**Manhattan,Boroughs Served**Queens,Boroughs Served**Staten Island,Neighborhoods**Brooklyn - Bay Ridge,Neighborhoods**Brooklyn - Bedford Stuyvesant,Neighborhoods**Brooklyn - Bensonhurst,Neighborhoods**Brooklyn - Borough Park,Neighborhoods**Brooklyn - Brownsville,Neighborhoods**Brooklyn - Bushwick,Neighborhoods**Brooklyn - Canarsie,Neighborhoods**Brooklyn - Coney Island,Neighborhoods**Brooklyn - Crown Heights North,Neighborhoods**Brooklyn - Crown Heights South,Neighborhoods**Brooklyn - East Flatbush,Neighborhoods**Brooklyn - East New York,Neighborhoods**Brooklyn - Flatbush/Midwood,Neighborhoods**Brooklyn - Fort Greene/Brooklyn Heights,Neighborhoods**Brooklyn - Park Slope,Neighborhoods**Brooklyn - Sheepshead Bay,Neighborhoods**Brooklyn - Sunset Park,Neighborhoods**Brooklyn - Williamsburg/Greenpoint,Neighborhoods**Bronx - Bedford Park,Neighborhoods**Bronx - Concourse/Highbridge,Neighborhoods**Bronx - East Tremont,Neighborhoods**Bronx - Hunts Point,Neighborhoods**Bronx - Morrisania,Neighborhoods**Bronx - Mott Haven,Neighborhoods**Bronx - Pelham Parkway,Neighborhoods**Bronx - Riverdale,Neighborhoods**Bronx - Throgs Neck,Neighborhoods**Bronx - Unionport/Soundview,Neighborhoods**Bronx - University Heights,Neighborhoods**Bronx - Williamsbridge,Neighborhoods**Manhattan - Battery Park/Tribeca,Neighborhoods**Manhattan - Central Harlem,Neighborhoods**Manhattan - Chelsea/Clinton,Neighborhoods**Manhattan - East Harlem,Neighborhoods**Manhattan - Greenwich Village,Neighborhoods**Manhattan - Lower East Side,Neighborhoods**Manhattan - Manhattanville,Neighborhoods**Manhattan - Midtown Business District,Neighborhoods**Manhattan - Murray Hill/Stuyvesant,Neighborhoods**Manhattan - Upper East Side,Neighborhoods**Manhattan - Upper West Side,Neighborhoods**Manhattan - Washington Heights,Neighborhoods**Queens - Astoria,Neighborhoods**Queens - Bayside,Neighborhoods**Queens - Elmhurst/Corona,Neighborhoods**Queens - Flushing,Neighborhoods**Queens - Fresh Meadows/Briarwood,Neighborhoods**Queens - Howard Beach,Neighborhoods**Queens - Jackson Heights,Neighborhoods**Queens - Jamaica/St. Albans,Neighborhoods**Queens - Queens Village,Neighborhoods**Queens - Rego Park/Forest Hills,Neighborhoods**Queens - Ridgewood/Glendale,Neighborhoods**Queens - Sunnyside/Woodside,Neighborhoods**Queens - The Rockaways,Neighborhoods**Queens - Woodhaven,Neighborhoods**Staten Island - South Beach,Neighborhoods**Staten Island - St. George,Neighborhoods**Staten Island - Tottenville,Education Levels Served**Elementary school (K-5),Education Levels Served**Middle school (6-8),Education Levels Served**High school (9-12),Education Levels Served**Post-secondary school,Education Levels Served**Adult learners and High School Equivalency,Targeted Populations Served**Academic performance level-Low,Targeted Populations Served**Academic performance level-Average,Targeted Populations Served**Academic performance level-High,Targeted Populations Served**English language learners,Targeted Populations Served**Disconnected youth/Out of school youth,Targeted Populations Served**Students with IEP or other learning challenges,Targeted Populations Served**High school equivalency (HSE),Targeted Populations Served**Justice involved youth,Targeted Populations Served**Immigrants/Refugees,Services Provided**College Readiness,Services Provided**College Matriculation,Services Provided**College Retention,Services Provided**Career Preparation,Services Provided2**College Readiness (Academic behaviors),Services Provided2**College Readiness (ACT/SAT/PSAT preparation),Services Provided2**College Readiness (College campus visits),Services Provided2**College Readiness (College exploration),Services Provided2**College Readiness (Tutoring/Academic support),Services Provided2**College Readiness (Any),Services Provided2**College Matriculation (College application help),Services Provided2**College Matriculation (Financial Aid),Services Provided2**College Matriculation (Placement test prep),Services Provided2**College Matriculation (Any),Services Provided2**College Retention (Academic/Degree planning),Services Provided2**College Retention (Connecting students to campus resources),Services Provided2**College Retention (Connecting students to off-campus resources),Services Provided2**College Retention (Course registration),Services Provided2**College Retention (Major selection),Services Provided2**College Retention (Mentoring),Services Provided2**College Retention (Support services related to college Retention),Services Provided2**College Retention (Tutoring),Services Provided2**College Retention (Non-academic skills),Services Provided2**College Retention (Financial support/incentives),Services Provided2**College Retention (Financial Aid reapplication),Services Provided2**College Retention (Any),Services Provided2**Career Preparation (Career counseling),Services Provided2**Career Preparation (Resume and interview skills),Services Provided2**Career Preparation (Any),Eligibility Criteria**K-12 enrollment,Eligibility Criteria**College enrollment,Eligibility Criteria**Grade level,Eligibility Criteria**Geographic residence,Eligibility Criteria**Member of a targeted population,Enrollment Type**Open Enrollment,Enrollment Type**Limited Enrollment,Enrollment Type**Closed Program,School Partnerships,CBO Latitude,CBO Longitude
0,1,1,66,41148897,212-348-9200,pmartin@harlemctred.org,"Harlem Center for Education, Inc.",Talent Search,"Serve low-income, first generation middle and high school students from the Harlems, Bronx, Washington Heights and other parts of New York by providing a host of free educational services and guidance.",1 East 104th Street,Suite 303,New York,NY,10029,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,,,
0,1,1,136,45465111,212-248-7401,pretzlaff@summersearch.org,Summer Search,Summer Search,"Since 1990, our one-of-a-kind program has helped low-income students across the country rise to their potential and become beacons of change in their communities, through a customized circle of support and weekly meetings with a professional mentor.",90 Broad Street ,Suite 701,New York,NY,10004,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,,,
0,1,1,14,44930516,718-289-5179,dedra.polite@bcc.cuny.edu,Bronx Community College,Single Stop USA,"Single Stop is a non-profit organization that partners with, mostly, community based organizations throughout the five boroughs to help people access resources and benefits that will lead to self-sufficiency. At every Single Stop you will find a financial counselor, legal assistance, tax preparation and someone who will conduct a benefits screening and help you to access the benefits you're eligible for.",2155 University Avenue,,Bronx,NY,10475,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,,,
0,1,1,24,51268972,(646) 380-7773,msantangelo@collegeandcommunity.org,College and Community Fellowship,Academic Support Program,"The Academic Support Program helps formerly incarcerated women achieve their college degrees. ASP provides academic counseling, financial development, wellness and resource referrals, scholarships, book assistance, transportation assistance and school supply assistance. ",475 Riverside Dr. ,Suite 1626,New York,NY,10115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,,,
0,1,1,29,45555646,718-368-5783,chinkley@kbcc.cuny.edu,Collegiate Science and Technology Entry Program,Collegiate Science and Technology Entry Program,"The Biology Collegiate Science & Technology Entry Program (CSTEP) is funded by the New York State Education Department and is designed to: 1) increase historically underrepresented and economically disadvantaged student awareness of the biological sciences as career options, and 2) increase the numbers of these students who complete pre-professional or professional education programs of study that lead to licensure in CSTEP-targeted professions.

",2001 Oriental Boulevard,,Brooklyn,NY,11235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,,,
0,1,1,88,44924712,718-960-8241,JoseM@lehman.cuny.edu,Lehman College,The Carroll and Milton Petrie Student Emergency Fund ,"The Carroll and Milton Petrie Student Emergency Fund provides quick response grants to matriculated students who are facing short-term financial emergencies. The Petrie Fund's emergency grants seek to help students with limited means to remain in school, rather than be forced to take a leave of absence or drop out of school.",250 Bedford Park Boulevard West,"Bronx, NY 10468",New York,NY,10468,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
0,1,1,20,41411270,212-697-1683,dtejada@childrensdefense.org,Children's Defense Fund,Beat the Odds Program,"The CDF-New York Beat the Odds&reg; scholarship program provides social and academic college readiness programming to high school students that are working hard to overcome tremendous obstacles in their personal lives, who demonstrate academic achievement, and give back to their community.



Ten sophomores will be selected from the nomination pool, and will have the opportunity to apply for scholarships provided by the Children's Defense Fund-New York during their senior year.",15 Maiden Lane,Suite 1200,New York,NY,10038,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,,,
0,1,1,133,40485933,212-360-7620,kmensah@isaacscenter.org,Stanley Isaacs Neigborhood Center,Youth Employment and Educational Services,"The Center keenly focuses on meeting the needs of the surrounding community. The Center is a non-profit, multi-service organization focusing primarily on the needs of children and low-income families as well as out-of-school and out-of-work youth.",1792 First Avenue,,New York,NY,10128,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,,,
0,1,1,143,42866958,212-942-5649,agheith@childrensaidsociety.org,The Children's Aid Society,College Success Program,"The Children's Aid Society (CAS) Adolescence Division College Success Program currently supports 75 high school graduates, most of whom entered college this fall 2015 in the NYC area. Students are supported academically, financially, and socio-emotionally through bi-weekly check-ins, one-on-one or in groups, by phone, email or in-person.",4 West 125th street, 4FL,New York,NY,10027,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,,,
0,1,1,95,53103554,212-961-8950,Stacy.Cummins@man.eoc.cuny.edu,Manhattan Educational Opportunity Center,College Preparation,"The College Prep program provides academic assistance in Reading, Writing and Math to prepare eligible students for the college entrance exam.",163 West 125th Street ,"14th, 15th, 16th floors",New York,NY,10027,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
0,1,1,36,43863940,646-664-8852,jermaine.wright@cuny.edu,CUNY Black Male Initiative,CUNY Black Male Initiative,"The CUNY Black Male Initiative is a University-wide student development initiative with more than 30 projects focused on increasing matriculation, retention and graduation rates of underrepresented students, particularly men of color. CUNY BMI is one expression of CUNY's commitment to access and diversity. CUNY BMI projects are open to all academically eligible students, faculty and staff, without regard for race, gender or national origin.",555 W 57th St ,Suite 1401,New York,NY,10462,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,,,
0,1,1,126,45314200,718-455-4308,lbaugham@shfinc.org,"Settlement Housing Fund, Inc./ DREAMS YouthBuild",DREAMS YouthBuild ,"The DREAMS Youth Build & Young Adult Training Program is a Brooklyn based, comprehensive HSE and Construction training opportunity for youth age 17 1/2- 24 years old. ",1615 St. John's Place ,lower level  ,Brooklyn,NY,11213,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,,,
0,1,1,54,52941422,(212) 971-9562,mary@fiver.org,Fiver Children's Foundation,Step Up to College,"The Fiver Children's Foundation is a youth development organization that provides a commitment of 10 years to children from underserved communities in the New York area. Our organization aims to deconstruct some of the effects of poverty and help our kids rebuild a sense of worth, belonging, and confidence --all of which have connections to school performance, job opportunities, and personal relationships--to help them live up to their full potential. To achieve this goal, we operate a residential summer program in upstate New York as well as out-of-school time programs. Our college access programs consist of one-on-one guidance, group workshops (financial aid, choosing a college, personal statements, etc.), college tours, and parent support.  ",519 8th Avenue,24th Floor,New York,NY,10018,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,,,
0,1,1,41,41510870,718-254-7264,colette.labrador@cuny.edu,CUNY Graduation Success Initiative (GSI),Graduation Success Initiative ,"The Graduation Success Initiative (GSI) is a year-long, structured academic and personal support program designed to help motivated students graduate within one year. GSI is a program designed to support public assistance recipients' completion of associate degrees.",555 W 57th Street,Floor 13,New York,NY,10019,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,
0,1,1,66,45270396,646-524-5563,dperez@harlemctred.org,"Harlem Center for Education, Inc.",Adult Educational Opportunity Center,"The Harlem Center for Education's Educational Opportunity Center provides low-income adults throughout New York City with free college access services. Our services include college admissions and financial aid application assistance, career counseling, academic advising, and adult education classes. ",1 E. 104th Street,Rm. 303,New York,NY,10029,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,
0,1,1,105,52915781,212-305-0806,mam9452@nyp.org,New York-Presbyterian Hospital,Lang Youth Medical Program,"The Lang Youth Program is a six-year community outreach and education program that provides science enrichment, medical education, mentorship, and college preparation to youth, ages 12-18, from the Washington Heights and Inwood communities. The program offers a mini-medical school and public health curriculum, with opportunities including clinical rotations and internships that expose youth to a variety of healthcare careers. In addition, youth develop team-building, public speaking and presentation skills that prepare them for a successful future. ",640 West 170th Street,Suite 1B,New York,NY,10032,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,,,
0,1,1,103,41836528,212-992-6728,am2368@nyu.edu,New York University,NYU College Advising Corps,"The NYU College Advising Corps (NYU CAC) aims to increase the number of low-income, first-generation, underrepresented high school students who enter and complete higher education.  NYU CAC places well-trained, recent NYU graduates as full-time college advisers in high-need partner high schools to help students through all steps of the college application process.  Advisers work closely with school staff and administration to foster a college-going culture within the schools they serve. From navigating college admissions, to securing SAT/ACT waivers and assisting students and their families with financial aid and scholarships, our advisers become experts, mentors, and student advocates.",196 Mercer Street,8th Floor,New York,NY,10012,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,,,
0,1,1,58,40432039,212-678-4667,lowen@goddard.org,Goddard Riverside Community Center,Options Center,"The Options Center supports New Yorkers from all five boroughs to enroll in and persist at good-fit colleges. The heart of the program is one-to-one educational and financial aid counseling supplemented by group workshops, special events, college trips, campus visits, fee waivers, and last dollar grants and scholarships. The program is open to 11th and 12th grade NYC public and parochial school students as well as adults with a high school diploma or equivalency. Those who are applying to college for the first time or who are seeking to transfer or re-enroll are eligible.",352 West 110th Street,Storefront,New York,NY,10025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,,,
0,1,1,111,45413528,212-346-1112,miacullobird@pace.edu,Pace University,Student Support Services Program (TRIO),"The Pace federal TRIO Student Support Services (SSS) Program based on the New York City Campus provides intense and sustained support services to eligible low-income, first-generation and/or disabled undergraduate students with academic need to help them remain in college, advance steadily in their collegiate academic work and graduate in four-to-six years. SSS also provides career development support for both internship/job placement and the pursuit of professional or graduate school study.",1 Pace Plaza,,New York,NY,10038,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,,,
0,1,1,123,41362722,718-433-3075,darise@rownewyork.org,Row New York,Row New York College Prep,"The program is a sports-based youth development program that combines academic support with the sport of rowing. Our academic support includes after school tutoring, college application assistance, dorm support, and alumni outreach.",10-27 46th Ave,Suite 101,Long Island City,NY,11101,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,,,
0,1,1,156,52924995,(212) 781-0524,t.rochowicz@wheelsnyc.org,Washington Heights Expeditionary Learning School,College Access Room,The program provices college access and alumni assistance for our low-income population.,511 West 182nd street,,New York,NY,10033,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,,,
0,1,1,65,44926727,646-313-8064,Kednel-Gregory.Jean@guttman.cuny.edu,Guttman Community College,Single Stop,"The Single Stop Program at Guttman Community College (GCC) provides students and their families with social services that address barriers preventing them from attending and completing school. These services are provided in collaboration with GCC, Single Stop, and external partners.",50 West 40th street,,New York,NY,10018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
0,1,1,6,43797826,646-312-4298,brian.kane@baruch.cuny.edu,Baruch College Science and Technology Entry Program (STEP) Academy,Baruch College STEP Academy,"The STEP Academy at Baruch College is a science education and college preparation program that aims to build excitement around studying the sciences for the STEP-target population and to prepare these historically underrepresented or economically disadvantaged secondary school students for entry into postsecondary degree programs in scientific, technical, health related fields and the licensed professions. The STEP Academy is funded by the New York State Education Department.",55 Lexington Avenue,"Baruch College, B5-243",New York,NY,10010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,
0,1,1,149,44259831,212-873-6600,cmagesis@urbanassembly.org,The Urban Assembly,The Urban Assembly,The Urban Assembly supports our schools in providing the best possible education and counseling to our students so they are able to be successful in their postsecondary lives.   ,90 Broad Street,Suite 2101,New York,NY,10004,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,,,
0,1,1,121,44283994,718-858-6782,claytoya@rhicenter.org,Red Hook Initiative,College Retention Specialist,"The Young Adult Program at Red Hook Initiative serves 150 young adult members ages 18-24 during the final stage of the RHI's Youth Empowerment Pipeline. The YAP houses two college access programs: (1) Pre-College Scholars supports young adults who aspire to enroll in college by assisting participants with securing their HSE and applying to college, (2) College Scholars supports Red Hook young adults who are working toward a two or four year college degree and provides college support in the form of bi-weekly check-ins, financial aid  assistance, scholarship application preparation, internship/interview support, and overall guidance and advocacy in navigating the college journey. ",767 Hicks,,Brooklyn,NY,11231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,,,
0,1,1,150,41285333,718-640-1574,jwillis@tpbk.org,Turning Point Brooklyn,Education Center,"Turning Point Brooklyn's Education Center is a free, community-based adult literacy program that helps student meet their educational and life goals. We offer English (ESOL), Adult Basic Education (ABE), and High School Equivalency (HSE) classes, supportive counseling and case management, career readiness, and college access counseling & academic preparation.",423 39th St.,,Brooklyn,NY,11232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,,,
0,1,1,117,44979450,718-997-4865,jorge.alguera@qc.cuny.edu,Queens College,Project ExCel,"We offer peer to peer mentoring as well as resume writing, internship opportunities and academic skills enhancement. ",65-30 Kissena Blvd,Kiely Hall 217,Flushing,NY,11367,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,,,
